File,HasWidth,HasHeight,Src,Tag
"dist\index.html",0,0,"src=""/logos/britannia-logo-brandlogos.net_.png""","<img src='/logos/britannia-logo-brandlogos.net_.png' alt='Britannia' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/800px-Aavin_dairy_logo.svg.png""","<img src='/logos/800px-Aavin_dairy_logo.svg.png' alt='Aavin' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/tata-coffee.png""","<img src='/logos/tata-coffee.png' alt='Tata Coffee' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/itc.png""","<img src='/logos/itc.png' alt='ITC' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/Kfc_logo.png""","<img src='/logos/Kfc_logo.png' alt='KFC' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/Jubilant_FoodWorks.png""","<img src='/logos/Jubilant_FoodWorks.png' alt='Jubilant FoodWorks' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/Lifestyle_Stores_-_New.jpg""","<img src='/logos/Lifestyle_Stores_-_New.jpg' alt='Lifestyle' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/v-mart.png""","<img src='/logos/v-mart.png' alt='V-Mart' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/logo-tvs-motor-.png""","<img src='/logos/logo-tvs-motor-.png' alt='TVS Motor' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/tata-motors.png""","<img src='/logos/tata-motors.png' alt='Tata Motors' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/Bajaj-Logo.png""","<img src='/logos/Bajaj-Logo.png' alt='Bajaj' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/mahindra.png""","<img src='/logos/mahindra.png' alt='Mahindra' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/mrf.png""","<img src='/logos/mrf.png' alt='MRF' class='logo-image loading' loading='lazy' decoding='async'/>"
